StoryID,First Ending Sent,S4E1CosSims,Second Ending Sent,S4E2CosSims,Correct Answer
36b638c3-f2d1-44dc-bab1-5bf2a9d7fdff,"Aliza was sad, but she never contacted him again.",0.6281129121780396,He fell in love with Aliza and they were married.,0.7648926973342896,1
80b6447f-4c37-4194-9862-3785e5075463,Lina now knew that candy canes were boring.,0.46237513422966003,Lina felt a new appreciation for candy canes.,0.5601919889450073,2
dd3506fe-31ce-4bbb-9000-02c222da3466,They were very friendly.,0.6110124588012695,I threw the kickball through their closed window.,0.732945442199707,1
ad42188e-383b-4c7d-9cd9-906725b7ce12,"By Sunday night, Bev was exhausted again.",0.33699285984039307,"Bev got the mail and fed the fish, just like she did every day.",0.5780839323997498,1
f8ff777f-de4d-4e3a-91bd-b197ed13f78e,We walked 5 growling dogs at the park across town.,0.647496223449707,We had a great pizza at Frank Pepe's pizza shop.,0.7110576033592224,2
dfdf2b81-86fa-48f0-8a47-488ccf3e086b,Bernice went to Europe for her birthday.,0.565333366394043,Bernice decided to get an airplane ticket and reserve a room.,0.6527801752090454,2
de06c035-4c96-4ed0-89c2-3ce71e99e9d1,He was surprised but thankful.,0.3746512532234192,Jim thought he was crazy and left.,0.494515597820282,1
f547c9a1-be95-439d-922d-1417d7f6b818,Randy told his friend how relieved he was he found it.,0.6739975810050964,Randy saw the house but kept on driving and didn't come back.,0.5594863295555115,1
195a43c7-d43e-48e4-845b-fd6c75609df2,Watching my brother crash was fun.,0.42853400111198425,I felt very badly for my brother.,0.347888708114624,2
a11cf506-7d19-4ab9-b0ac-a0fd85a9bd38,Anna felt very fashionable when she left the salon.,0.45226818323135376,Anna really liked her new hairstyle.,0.5510600805282593,1
b8c30925-f572-4ac3-b865-1cba592b6f0c,Sarah was glad they were able to catch up.,0.6668216586112976,Sarah and david went to go get dinner right after that.,0.6135857105255127,1
0a5489f1-beea-4ad6-a6d5-380ba2abd184,AJ then began to feel sad.,0.4576984941959381,AJ let out a sigh of relief.,0.5136318206787109,2
fe3caede-4b19-410a-b08f-84d71b18e9f4,Joe was happy the shirt fit.,0.6095337271690369,Joe hated rock music afterwards.,0.5162687301635742,1
e689960d-0515-424b-aac3-5d7160ac2577,Priya thought her food was delicious.,0.6811161041259766,Priya decided not to eat and left.,0.6120046377182007,1
57d5152a-77db-4156-8330-166edb36b0a2,Karen hated her roommate.,0.6503810286521912,Karen became good friends with her roommate.,0.553270697593689,2
726a0fc9-8c6f-451e-838b-c48140817dfc,Eventually I healed.,0.5164097547531128,I found I loved being swollen.,0.5954601764678955,1
696b9d6a-40a4-434d-8a01-aec20c4400a3,Don hated elections.,0.5812277793884277,Donald hoped this foolishness won him the election.,0.6223418712615967,2
16eeb330-b579-4a0f-a1e6-0b7aad454c54,They were divorced a few months later.,0.6284804344177246,They fell back in love and stayed together forever.,0.7209929823875427,1
ed614284-2364-4b9c-bc02-5e0aad3d8968,Rachel was excited to hear the news.,0.5171701908111572,The vet treated her cat's cancer the best they could.,0.7792329788208008,2
87678fdf-ad4e-4ff0-93d0-039fa451b49b,Jim is very upset.,0.6143410205841064,Jim was happy to see the officer.,0.5761755704879761,1
33882739-51ca-446f-8bd0-2bbf7cfcba37,"He said I was paranoid, and charged me $100.",0.296594500541687,It turned out I was allergic to avocados.,0.5432916283607483,2
3ef66340-b2fd-4c12-bc1c-b28730b571a1,David then uploaded his new video.,0.5596928596496582,David then had his manuscript published.,0.7370879650115967,2
26b26a0d-d7c5-4c50-bb94-bd236cd6b46f,Boris realized he was wasting his life.,0.5866955518722534,Boris decided to wear the dress.,0.6581355333328247,1
0c0d57aa-92eb-4bb3-8c65-6ce4d89e10a3,The police officer had to give up his badge and gun.,0.6249789595603943,The police officer eventually got better.,0.481966108083725,2
1ad020f7-a18a-45f9-a112-b9ca83afcad2,"When Nathan returned, he felt very happy for the exercise.",0.6201483607292175,"When Nathan returned, his mom apologized for being so mean.",0.6700193881988525,2
31dd2600-d4c3-4f15-a336-cd0c32237d06,Gary's parents were relieved to find him.,0.6290690898895264,Gary's parents were disappointed to find him.,0.6591225266456604,1
a9982ad1-a78e-4ab3-b9d5-4f3679d3e043,Timmy was promoted for working so much all the time.,0.5800513029098511,"Timmy then had to find another job,",0.5833888053894043,2
a62e9212-e75b-4078-ae68-f56a1164dc70,My time with the minister was very useful.,0.5436173677444458,My favorite card game was poker.,0.536288857460022,2
67cf2fb0-431a-404d-9c9f-826dd2d3472b,Amber enjoyed a relaxing two hour brunch.,0.6789690852165222,Amber was so hurried she left the list at home.,0.5110139846801758,2
dba303f0-ede3-4834-aad4-767eadafa744,She bought a new couch to replace it.,0.6301103830337524,Eve thought the couch was very comfortable.,0.5533710718154907,2
7c183d9b-d1fd-414f-8c95-c17132422732,He found a very large spider there.,0.5688180327415466,Jason took a hot shower.,0.4731143116950989,1
5b6f539e-eb73-4ca4-b359-a1f85e96effd,Her boss fired her the next day.,0.5256272554397583,Linda and the coworker ended up being best friends.,0.6048868298530579,2
cb1dd642-75fd-43ae-bb80-d019a2a9cb8e,All of the presents were wrapped and stored for the holidays.,0.6752925515174866,She returned all of the presents for cheaper ones.,0.6440891027450562,1
0f797de2-3d82-46d1-a370-c278a36ad785,She was able to get off drugs after some time.,0.5637086033821106,"When she arrived, she did drugs all day.",0.7420427799224854,1
6623b60e-9200-4019-9a95-521adc03524d,He is thrilled about his new responsibilities at work.,0.6129096746444702,He realizes he might have to apply for public assistance.,0.516765832901001,2
57f0ad88-0dad-4cce-95da-30175ff0ba40,Bobby had a good party.,0.5555636882781982,Bobby was mad at his friends.,0.7089826464653015,1
a5ac20db-ed05-49d7-8960-2035a9dce14d,We want to revisit someday.,0.6153049468994141,We all vowed to never go back again.,0.6159566640853882,1
3f191c72-305c-487d-8da0-7335fedc270f,The clothes were filthy and unfolded.,0.8040179014205933,They then put their clothes up neatly.,0.7576280832290649,2
dacd5655-337c-4c89-a87f-edd54067cfb9,Timmy went to the mess hall for breakfast.,0.6673064231872559,Timmy spent all day cleaning so he could watch tv.,0.6466001272201538,2
85cc4bad-5cd3-494f-be90-e3c16e512cab,My daughter was disappointed.,0.5615618228912354,My daughter was excited.,0.59433913230896,2
7e12768d-0e37-4940-9dcf-186ba3916660,Pam was a lousy hostess.,0.5531784296035767,Pam was a good hostess.,0.5151071548461914,2
d10f40c6-f5f0-4273-82e0-90aa22520588,Ellen liked the negative attention.,0.45265209674835205,Ellen was appalled.,0.4861030876636505,2
322525fb-6970-4c56-89ae-375664d8e320,Jim decided to devise a plan for repayment.,0.6966592073440552,Jim decided to open another credit card.,0.5969709157943726,1
9bc05c17-a739-462c-970c-f5279779f3a5,The judges vomited from the taste of the donuts.,0.7740384936332703,Tim won the baking contest.,0.4895287752151489,2
9843660b-4a86-4cae-b6d7-03d73b88426e,Now I don't try to make him wear training pants.,0.6161078214645386,Child protection services removed him from the home.,0.6306121349334717,1
e721d415-d8b9-479f-a476-bc3f3a239140,She went outside to fly a kite.,0.6737060546875,She was relieved that it didn't hit anything.,0.6767396926879883,2
9409bd0a-fbdd-4450-8b41-5aac05fd5c36,It broke and Jill felt dumb for believing the hype.,0.5434448719024658,"The cloth ripped in two, much to Jill's surprise.",0.7032804489135742,1
00d73c9e-6441-4b23-ad78-f33490a6a1ec,Addie was put in jail for her crime.,0.5483759045600891,Addie was relieved and took deep breaths to calm herself.,0.6636092066764832,2
a2685475-307b-49a3-85f8-07b32c63e062,The manager hoped Sean would perform badly.,0.46106022596359253,The manager wanted Sean to understand everything.,0.5399512052536011,2
1bfde41c-01ea-4af8-a5c3-706b8af6cec6,Fred cancelled the bet at the end of the month.,0.5925173163414001,"Fred ended up winning the bet, and the $100.",0.5316271185874939,2
749b0981-388d-4deb-83d4-b4bc35b4a168,John loved every second of the skydiving trip.,0.7461073994636536,"When he woke up, he had already landed.",0.4872720241546631,2
7d9b0578-4621-460a-9d67-9705079b0a1c,Gina hated her grandma.,0.47705167531967163,Gina loved her grandma.,0.44204723834991455,2
71db6e1d-bcb4-4849-bded-f252a32c927c,She couldn't resist so she bought the antique vase.,0.6468372344970703,It was kind of expensive but she decided it was worth it.,0.5119423866271973,2
41548819-7537-4bbe-8c20-ba78feb5fe0d,It had been a very fun day.,0.5403556227684021,Tyler felt like his parents never let him do anything.,0.604339063167572,1
e4443872-3ac9-465e-9d99-88ab9720da81,"After all his practice this week, Jimmy has learned a new trick.",0.4821488857269287,Jimmy has decided to give away his skateboard.,0.6306706666946411,1
aa03cc32-e85b-4710-8120-aeaba4af65b0,Maxine doesn't want to go on the date.,0.6370849013328552,Maxine gets laser removal next time.,0.527209997177124,2
bcde1c24-5e48-4ba9-a8b5-362db0db0129,Ryan loved how his bike looked.,0.5618462562561035,Ryan decided not to ride his bike anymore.,0.7184015512466431,1
107793ec-8721-4897-b0de-17db3578fc10,The sauce burned and stuck to the bottom of the pan.,0.6121874451637268,It took forever for the sauce to heat up.,0.5538562536239624,1
0f36f4a6-da40-4c61-a4cc-db237df8f1b6,Nick beat his girlfriend and she gave him the five dollars.,0.685512125492096,Nick gave up because he didn't care if his girlfriend won.,0.6035040616989136,1
ae91c584-b9d3-4a0e-b166-6928531d1bed,We felt pleased with our performance.,0.5686296820640564,We felt we had performed badly.,0.5798707008361816,1
bee259be-fcd9-4043-9047-0e199aaa8214,Michelle gave the cat to her neighbor.,0.6002453565597534,"Michelle named the cat, ""Socks.""",0.5072885751724243,2
45896107-bb21-48b8-845d-619d8c19bc34,Neil decided never to return to Ireland.,0.5909445285797119,Neil enjoyed Ireland.,0.48602455854415894,2
f36a34dc-1b78-4af1-9e48-5ec9d369feb5,Mary was happy to be showing off her dress.,0.6426914930343628,Mary was upset that her dress was ruined.,0.7064315676689148,2
49c51e74-be6e-45b9-a223-4c0835ad76c1,Scott gave him a high five.,0.5446808338165283,Scott apprehended the perpetrator.,0.6111141443252563,2
f8594fc8-df33-49d7-a5a9-045765ca8eda,Colin stuck to his budget and only drank 2 beers.,0.6756293177604675,Colin drinks beer at the bar all night.,0.6027203798294067,1
ab1265ac-d06e-4bad-ba0e-0219d63d3357,Jordan knew some conversational Spanish by the time he moved.,0.5358331799507141,Jordan didn't like fish tacos at all.,0.5019785761833191,1
c71454d3-16c6-4852-bb0e-1149fd2b0e52,He never worked out again.,0.619437575340271,He was happy with his decision.,0.5597920417785645,2
d3615153-cfb9-4583-bd93-e1814c250a1c,She finally got her chance to play in the match.,0.737052321434021,She asked the coach to find someone else.,0.6414428949356079,1
1be803ad-225f-4b93-a5ce-3d96deedc495,The doctor told Tim that Emily went for a run.,0.6172895431518555,The doctor told Tim that Ellen was finally pregnant.,0.607684850692749,2
b64b9a40-4e69-4381-ae49-035edf71a232,David ate a cheeseburger.,0.6804219484329224,David promised to be more careful in the future.,0.5468285083770752,2
e5ce589a-86a4-4f4e-9a51-87220abdf821,Neil played baseball.,0.5303460955619812,Neil played in the competition.,0.6341482400894165,2
e2f74079-bcd6-485a-80c6-24be4fca4ae9,Cam has since decided to insure his belongings.,0.47162190079689026,"Afterwards, Cam was able to sell more books than he ever had.",0.6096760034561157,1
c473c07a-630f-48e2-b6dd-ebb34d815fc2,Rosie's teacher loved the gift.,0.6102076768875122,Rosie's teacher gave her detention.,0.6185835003852844,1
8ae17467-e396-4f89-9d2a-eeade4539358,The man is furious.,0.5869557857513428,Ebay is a very reputable company.,0.7786859273910522,1
8e61c1c5-582f-4379-b332-dcb96faf3bf9,"It cost a lot of money, but he got it repaired.",0.5227487087249756,Tom knew it would be expensive to repair his boat.,0.5450896620750427,1
a28a894f-ea54-438a-93c5-cae7e4564ec4,Harry didn't like theme parks.,0.4497421383857727,Harry had a great time at the park.,0.6762763857841492,2
932e37d4-1305-4e54-8fee-ba649e7c7206,My teacher suggested I pursue art school.,0.6139237880706787,The teacher agreed to discuss it with me.,0.5925112962722778,2
f935f831-38bc-4b00-83c6-3891a4dacefc,Leah was very happy to hear the news.,0.6893356442451477,The game was canceled.,0.5815295577049255,2
345e1032-0c47-48e6-9968-e04baa479d06,She decided to buy more toothpaste.,0.6259469985961914,She was happy to see her wrinkles were gone.,0.6647154092788696,2
bb5695c6-6c1c-4de6-b56c-6b23077d3df5,"Annoyed, he contacted the retailer to complain about the damage.",0.725509524345398,Harry spent the evening happily taking pictures.,0.5278197526931763,1
6ab897f0-4f61-40f1-afa6-e9485e44316d,Jasper quits his job the next day.,0.5649861097335815,Jasper enjoys cutting dead animals.,0.48047471046447754,2
1a2bead1-a985-44e6-966c-44c4a77afe37,I couldn't wait for my friends to leave.,0.5923441648483276,I loved throwing parties.,0.4344826936721802,2
ed448375-accb-4425-b7ed-e5af03f0d477,He finally received a job offer.,0.5895161628723145,Tom was sad about leaving his miserable job.,0.6046751737594604,1
5488ad4e-968e-4113-b3f1-23a27e40e52a,Paul was furious with his mom.,0.6441739797592163,Paul got a job.,0.5938829779624939,2
0aa4d795-2af4-489d-84d2-a3476cfc9019,"Harvey choked, and lost every match he played.",0.49090296030044556,They all sat with their mouths open as Harvey beat them all.,0.6176931262016296,2
666d1b41-7e20-41cc-b6a7-5bc3eb9ed7b7,I then realized that I was not good at math.,0.5360091924667358,Then I knew that I was great at math!,0.6940765380859375,1
08f3861d-5511-4f65-9611-0c67ec71561c,They bought another red car.,0.6387706995010376,My parents bought matching mopeds.,0.8479468822479248,1
05f5c44c-6d88-4c50-8c88-d9ad55fbaa8c,She acted like a brat and threw a tantrum.,0.47713059186935425,Gina doesn't care about electronics.,0.45688945055007935,1
e7be4ea9-4bb9-4141-90d5-351d6377c9fc,I realized I needed noise to sleep.,0.5734308958053589,I realized it had only been the wind.,0.7452386021614075,2
8e5c1dce-bed9-4754-9565-89b1d10b1aec,Gina and her mother went immediately.,0.5594175457954407,Gina decided to walk instead.,0.600700318813324,2
9a37e0a5-a537-4af1-ab7d-c39c440ee8d6,He then went to sleep.,0.5921722650527954,He now loves to go hunting.,0.4165663719177246,2
0e499832-cc4e-459d-a066-de6e73aa77f9,Jay thought Burger King was awesome.,0.5041570067405701,He'd dug in the trash for nothing.,0.6096301674842834,2
1b99f1e5-e8e4-4ae9-b05b-e5c8324e8768,John was a troubled worker.,0.5811561942100525,John was an outstanding worker.,0.5375317335128784,1
66c79a45-25be-4066-9d36-016637bd57c5,Kev was excited to try out his new gun.,0.3636981248855591,Kev decided not to come hunting.,0.40873366594314575,2
598c2da4-91cb-4adb-8d09-0de672cdebe8,Emily decided she didn't want the concert ticket.,0.6006981134414673,This was the best birthday gift Emily had ever had.,0.6205238103866577,2
d46e5bd9-8a43-4670-b8c7-fe56f59cceae,Lina hated donuts.,0.6136287450790405,Lina loved her new job.,0.5588651895523071,2
5183072a-7b29-4a2e-80bb-120f3fcd8bda,I was invigorated when I got home.,0.615251362323761,I was tired when I got home.,0.5885187387466431,2
70e3a2c2-6e8a-46cd-9948-2005e1e6bfac,The new forum was theirs to rule.,0.580976128578186,They returned to the forum later because they liked it so much.,0.5378957390785217,1
f2d60888-a0aa-4da4-b744-57ac10ae6dc2,Donna had a much easier time because Ty was asleep.,0.6130570769309998,Donna wished I would wake up.,0.49635177850723267,1
52255569-a048-4098-b40a-a9a96bbc754f,Gina was angry that she went to the library.,0.6138025522232056,Gina felt more calm once she arrived in the library.,0.647840142250061,2
8585d876-38ad-4846-a5b1-3b8fbd3d8f72,Vivienne soon received her visa in the mail.,0.5607781410217285,Vivienne was not granted a visa.,0.5949389934539795,2
a7dcd6a0-c9a3-4aa0-b2ed-3e80a03b2dc7,Frank enrolled in a marine biology class.,0.5497902631759644,Frank bought a water gun the next day.,0.6548010110855103,2
1658b490-24a4-4f83-a42b-e6c679d0c2c2,Gina's family was glad that their toothbrushes weren't packed.,0.7057605981826782,Gina felt guilty about forgetting everyone's toothbrushes.,0.6178795099258423,2
796ab4ea-12d3-489a-b7e8-fce2b430107c,John commented on how badly run he thought the place was.,0.7122489213943481,The manager decided to offer John the job.,0.778792142868042,2
09609ed5-1852-4e76-af8d-f08de3742d15,Ben made freshly squeezed orange juice from the oranges.,0.653096079826355,Ben sipped his apple juice contently.,0.5778248310089111,1
fa694d55-2291-467e-837e-cee613230e8c,Reg hoped it would never snow again.,0.5524982213973999,Reg hoped he would get another snow day soon.,0.6577034592628479,2
37c168f2-e2cc-4117-879a-abcce85af37f,Caroline refused to open the soda.,0.6901204586029053,Caroline opened the soda and drank it all in one gulp!,0.4433648884296417,2
fb9f8eff-5f05-4cd8-bb99-3ca886845607,Tom got up and went for a swim.,0.6882635354995728,Tom enjoyed the roasted marshmallows.,0.7043213844299316,2
b0c7b950-cea5-460f-b573-a55e692120bc,He promised to pay her back.,0.5059291124343872,Bob ran away in terror.,0.5345960855484009,1
5df5e38b-ea80-4122-b43e-1cf116a83e6a,John did not have a gun.,0.48484885692596436,John was surprised.,0.4654586911201477,2
ba6d9c84-d0d1-4806-964d-2573c08e67c5,Neil was not interested in Egyptian history.,0.42962807416915894,Neil had an amazing educational and cultural experience.,0.6301525831222534,2
98826835-a7e8-4441-b37c-36f2179d7651,John knew his papaya farm needed new capital investment.,0.6288790702819824,"John ate, but told his mom that he never wanted to eat it again.",0.48791250586509705,2
cc2f14bc-8e8d-4c36-9a14-a7e9e89ac52e,All my socks were accounted for.,0.4726792573928833,Eventually it turned up.,0.6538999080657959,2
bb4840dc-d637-4183-809a-567bb67e9935,Alex next ran for a seat on the school board.,0.5963162779808044,Alex resolved to always check his shoelaces before leaving.,0.6330394148826599,2
08e30459-3e8f-43f0-ac30-a4f367168e45,The people watching him congratulated him.,0.6525101065635681,And thus Sal gave up on magic.,0.7534083127975464,2
c4d8548b-b1a0-4d5c-8004-bbe77d21b4a4,Javier went to the convenience store after school.,0.616390585899353,Javier began playing handball with them regularly.,0.6405848860740662,2
f3b25856-827a-42ba-8ca1-0426c1b01219,He bought a big package of AA batteries.,0.5576173663139343,He bought another remote control car for himself.,0.6580018401145935,1
31e7354c-de3a-433b-afcf-fa8885569007,Mim pulled back onto the road and drove faster to make up time.,0.5867871046066284,Eventually it stopped snowing.,0.7106074690818787,2
64abf5b2-354d-405a-a0c1-ba141fba015a,We brought home six bags of items.,0.47954779863357544,We went home without buying anything.,0.6045274138450623,2
8cc7c8cf-053b-48e2-8d4d-6f520490e9ac,The swing was pulled around violently in the wind.,0.5114850401878357,Her fear melted away as she swung.,0.6627219915390015,2
393f121a-4cd6-4781-95a3-76f88137c1aa,The Malamute's owner never took him to the slide again.,0.5503635406494141,The Malamute eventually tried to slide down the slide.,0.5146368741989136,2
0fcbf8d2-a63f-4d37-b304-003c10570638,Tim was very happy to be remembered.,0.6261560916900635,Tim was annoyed by the attention.,0.6636872291564941,1
9669f392-85d9-45e8-8dc5-2b3d93b897ac,Frankie went to see a movie.,0.4034014344215393,Frankie found another man.,0.8363708853721619,2
538e9d85-3ff1-483d-b8de-0c62348d225b,Nancy caught the pie and began to eat it.,0.7021850347518921,Nancy began to cry and felt humiliated.,0.4836537837982178,2
1295799e-8cd2-4da6-91cf-7515acbd14bf,He eagerly applied for it and was ultimately hired.,0.49618569016456604,So he decided to go home early that day and quit his internship.,0.4923444390296936,1
04e42093-ebd7-4b56-990f-e34f397e13bb,Kevin bought a house.,0.5260485410690308,Kevin used the money that he had saved to buy a sports car.,0.625757098197937,1
78a60b56-2e3a-4fd6-a74f-b5b86f400540,Joe went for a run on the beach.,0.6858658194541931,Joe asked the accountant what happened.,0.7131880521774292,2
4a030972-fd37-43e8-b44f-6920cf9355b7,Sven was caught and jailed shortly after.,0.46091750264167786,Sven donated the money to charity.,0.4452967941761017,1
3b754b95-8b0a-4d6c-87f5-158d1de303d9,John eventually beat the cancer.,0.6435391902923584,John hoped he would not get well.,0.5697879791259766,1
2f14cad7-8f3a-4a54-b7d8-206c515b780f,He stayed heart attack free for the rest of his life.,0.5176796913146973,Matt celebrated leaving the hospital with a large steak.,0.5357326865196228,1
f9079515-f56d-4090-8b26-0e9d93dcb731,The cats made a mess out of the house!,0.5128715634346008,"Both dogs enjoyed playing together, anyway.",0.37278878688812256,2
98181079-1081-48ba-bb83-031bb0046b92,I had a hard time falling asleep that night.,0.6291190385818481,Overall I was dissatisfied with the night.,0.40371301770210266,1
c21420d2-5652-4f20-9e1a-9f86a551e4f2,"Louie walked across the sandy beach, lonely.",0.5650458335876465,The dogs seemed happy to stay together.,0.6247037053108215,2
3c771b38-ee3a-444c-9fc1-36748ff391bc,She started losing weight.,0.6625636219978333,She gained 50 pounds.,0.5850493907928467,1
826d3ed1-77eb-401a-a8c3-2770c0523481,I decided to throw the ring away.,0.5633219480514526,It came out sparkling.,0.6289748549461365,2
86b42126-6fee-4bb2-94f0-5c8cecd375aa,Gina stopped volunteering because she felt unappreciated.,0.6515806317329407,Gina was so touched she cried when they gave it to her.,0.6513745188713074,2
741833b1-bdf1-4be4-ba01-2a8ca81ae7be,Gina continued to stare.,0.364747017621994,Gina was disgusted.,0.2686590850353241,2
1a61f7f6-0945-4905-aef9-adb2808c22a0,Pamela received a full refund and a free urn for her troubles.,0.6040433049201965,Pamela was happy about her purchase.,0.5986049175262451,1
fe12762c-51e5-4bcc-8a08-667ce3304f69,Jane was happy she had to stay and clean the office.,0.6464492678642273,Jane was disappointed she had to stay and clean the office.,0.6838651299476624,2
bb63a874-2cf1-4ffc-8f75-b403c0b26be5,We will never rent from that car company again.,0.5472553968429565,We look forward to renting from that same car company again.,0.4668011963367462,1
432c8932-ec99-42bc-82ba-87d4f10ef17f,Frank will save about $25 a week making coffee himself.,0.5273754596710205,Frank switched to tea and donated the coffee maker.,0.4010673761367798,1
befe024d-d480-42dd-9710-7eb1bdb7ff8a,I had to call to find out what was going on.,0.4928390681743622,I was happy with his service.,0.6542801856994629,1
2fcb96c1-3717-46ed-aa94-165151fee791,Dad and I love popcorn.,0.18109986186027527,Dad and I hate popcorn.,0.2299327403306961,1
aa94f624-fe3c-45c4-96b8-6cf486bd4302,Lou was finally able to lose weight.,0.5320103764533997,Lou decided she had lost enough weight.,0.5006102323532104,1
6f96532b-9bc0-44d0-84fd-6bb7b99d69be,Betsy felt really bad for the rest of the night.,0.601473331451416,Betsy wore the monogrammed necklace when she turned 14.,0.6030188798904419,1
da5ec41e-4fd5-4a1c-b2ad-67fd6c8b1165,"When the time comes for her to sing, Joy faints.",0.6041573286056519,Joy's juggling act delights all.,0.6310303211212158,1
200f7c71-d985-46ca-ae40-4f2d1e34802e,She threw the wig into the trash.,0.7011508345603943,She gave the wig to her sister.,0.7224823236465454,2
217a2486-e392-414e-ba52-3bb13ef79793,I really enjoyed having my party with friends.,0.4490702152252197,I was able to catch the snake and get it out of my house.,0.7489833235740662,2
b9efb3c3-2239-4d6e-8a6d-2092fafe7012,She had the worst nightmare of her life.,0.4965776205062866,She fell soundly asleep.,0.6003243327140808,2
8f38419d-c80d-40b0-8770-3a8a86e4a5ad,Jane decided not to participate in psychology experiments anymore.,0.603514552116394,Jane was finally able to earn extra money.,0.6945955157279968,2
f1076e8c-eb8f-4b71-84b4-3c433b7235a7,"Finally, all of his number were read and Jay had won.",0.6540195345878601,He decided to stop watching and threw his ticket away.,0.639609694480896,1
